,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
cell_32,1.3622085,1.604942,-1.2842014,0.3037257,-0.5209768,0.43164843,1.1709583,1.3021171,-0.18069488,-1.4802686,1.678057,1.4992725,0.48242134,-0.4526471,1.2824509,0.76433206,0.48246348,0.0058950484,-0.5769874,-1.4975551,0.9053056,0.7347502,-0.17574993,-0.008806609,1.0468662,1.1027519,-0.68079674,-0.47749078,-1.1172955,-1.2692292,0.9753233,-0.7750169,-0.9864769,-1.5566735,1.0129797,1.5626748,1.1966902,-0.9676044,0.5554822,1.8034122,-0.7535872,-1.4003887,-1.3948048,1.660198,0.41064167,-1.7062331,1.5350754,-1.2801067,1.3514495,-0.605576,1.2365052,1.6222436,0.14685833,1.4875829,0.49550155,0.76398873,-1.0570321,-2.1105287,-0.3332725,-0.40233636,0.6484761,0.33093274,-0.4752952,1.323705
cell_33,0.0335626,1.5008932,-0.37876797,-1.0173662,1.8226833,-0.14979197,1.4745787,0.89701974,1.7571042,0.28070554,0.8045207,-0.40783325,-1.1517503,1.3204907,1.3694103,-0.3161251,-0.669683,3.122164,0.4542287,0.22007096,0.19429438,-2.1628363,2.7397213,0.09078884,-1.58624,-0.7960515,0.5992518,0.52850133,1.8919622,1.2649682,-0.5656961,-1.0755502,-0.9358456,-1.0171889,0.2852158,0.7938261,2.082692,0.5375441,-1.1188021,0.81145936,0.7097373,-1.0683013,0.25920284,-0.6949254,-2.3273082,-0.88428485,0.75447166,0.7223984,1.2644167,0.47048932,-0.38133606,-0.40859658,-1.060606,-1.0744406,-2.690736,-0.59135294,-1.1793491,-0.6101128,2.1406903,0.86532867,-0.2538008,-2.345836,-0.6012223,0.8095404
cell_34,-0.3607741,0.95473003,0.6319671,-1.7194816,-0.71005803,-1.7091255,-0.8023877,0.14181003,1.517727,-0.61987174,0.8735556,-0.7992475,-1.6534376,-1.3391182,1.6956042,-1.849482,-1.8621801,0.8737859,2.0427136,1.1190618,-1.6237333,1.734333,0.942806,2.3566272,-1.6528181,-0.9853483,-1.21058,1.0922366,-1.6117423,-2.0251758,1.5312854,-0.68830377,0.815034,0.8017596,1.3378694,-0.9421349,-0.66229165,-0.9087914,-1.8568618,1.7788956,0.8835058,-1.1313252,-1.2205557,0.8609688,0.48051235,-1.484213,0.6570679,0.78723574,2.0661733,-0.92607147,1.5327867,1.4534923,0.5524127,-0.43944532,-0.7189472,0.8603137,-1.3555882,-0.9220195,0.94366086,1.5624633,-0.9182008,1.0261691,-0.6265726,1.1102176
cell_35,1.6058033,1.7622191,-1.4178253,-0.798903,1.2962275,0.2030169,1.8757105,1.49592,1.6194385,-0.24400014,1.7227066,0.25085464,1.4456384,0.8528039,1.2418195,0.102626525,-0.98475206,1.6213961,-0.8840903,0.32273483,0.24087977,-0.6714549,0.893289,-0.3988173,-1.3126506,0.27595645,-0.56643146,-0.040027037,0.09130819,0.2630003,0.7250873,-2.3599675,-1.4257486,-1.7369585,0.9220791,1.9512188,1.9448066,0.10228626,-0.27337727,1.3120041,0.05894637,-0.5412042,-1.34109,0.13514271,-1.0757478,-2.7430599,1.7556655,-1.455154,1.1244951,1.5886364,1.8412974,0.76793694,-0.8806021,0.32469884,-0.89407116,-1.3470893,-1.6027228,0.53890425,1.0453719,-1.0619347,0.3300305,-1.0593033,-2.002372,0.86207974
cell_36,1.320703,-0.57260185,-1.0107964,-1.3762013,0.8122836,-1.082417,1.1100844,0.78823674,2.2908351,-0.504642,0.4980412,1.8204017,0.6416986,0.32966423,1.6369197,-0.83531123,-1.4401511,-0.6061415,0.8582189,1.597294,-1.4492627,1.0607471,2.0656493,2.3643465,-1.8771098,0.7679575,-0.9319921,1.4917032,1.4105171,-1.9544834,1.4614336,-1.8816296,1.0973439,-1.6110398,1.2418303,1.7671131,-1.1906881,1.3072331,-2.079385,-1.6981906,0.15759385,1.6996452,0.71384203,1.3604953,-1.144458,1.4273686,0.6806993,-0.97104317,1.8391408,1.2930201,-1.0215389,0.68937284,-1.4433495,1.7982812,0.42604315,-1.3813314,1.5361269,0.16022632,-1.2034796,1.3253412,0.28314614,0.8427098,-0.53466284,-1.8639798
cell_37,0.306665,0.7182424,-0.7969559,0.9429947,-0.5594967,-0.33507043,0.6230949,1.7598202,0.9016241,-1.8286976,0.5056803,1.5605555,-0.0071888417,-0.06337602,1.6557285,0.17763796,0.7286685,0.7272794,0.7069304,-1.531274,0.6866992,0.66613775,0.6335944,0.21799786,0.75497484,0.22156222,0.02211193,-0.5602832,-0.50369865,-0.8671024,0.65568674,-0.03998828,-0.089440554,-0.90718603,0.60021985,1.2307285,0.80647457,-1.349213,0.19936538,2.0842826,-1.5181533,-1.5939567,-0.371433,1.3446007,0.0068557113,-0.89337534,-0.05992666,0.0026753247,2.8507292,-0.70700276,0.65746784,1.51361,0.84214836,0.31526178,-0.3834187,1.5330783,-0.74139935,-1.5425858,0.09971962,-0.15726167,-0.74543864,-0.58706653,-0.13764788,1.5458648
cell_38,0.87100625,-0.766675,-0.45014876,-1.8750801,1.364624,-1.8882301,1.6435068,0.89637023,2.0163534,0.034780413,1.0841221,1.4900675,0.47216094,0.38461307,1.164541,-1.675248,-1.6312338,0.22528273,0.9437482,1.0907704,-1.6154147,0.6331263,2.0813951,2.471414,-1.8924255,0.4921447,-1.2452724,1.4567764,1.3489484,-1.1275228,1.5414785,-1.8481088,1.0291766,-1.5301722,1.4899569,1.8446804,-0.9547762,0.75385594,-1.4649334,-0.62580776,-1.1056277,1.1541054,1.053539,1.1872206,-1.0324185,0.51196015,0.5679442,-1.0480148,1.7289951,1.111917,-0.3341577,1.1171945,-1.4047338,2.2548683,0.22037284,-1.4340447,1.3645606,0.2521061,-0.4518516,1.973294,0.46524948,0.3834478,-0.27111477,-1.3051151
cell_39,2.10678,0.9534297,0.46782392,0.6063805,-0.93984586,0.5529177,-1.2186885,2.3407717,-0.9107524,0.44060427,1.4647275,-0.4469366,-1.8352615,1.0651491,-0.50143445,-2.839027,0.3022355,-1.175955,-0.043139666,-0.8336824,1.9047256,1.1445898,1.562738,0.8075148,-0.8629162,-1.429719,1.6909101,1.8956082,0.5588397,-2.332672,1.5568929,0.6501625,-0.49080023,-1.4469193,-1.055755,-1.0917231,-1.2746251,1.2371109,0.53323674,1.9550574,-0.42714122,-1.2814957,0.7265253,1.4403739,-0.6169837,0.6359638,-0.92381525,1.1138663,1.2269404,1.4251516,0.4775384,-0.82488,-1.4459732,-0.0369775,-1.4945565,1.5546457,1.105988,-0.18763928,-0.60168684,-0.7320416,-1.7823629,-1.2103118,1.2731073,0.5344597
cell_40,-0.8240738,1.3372715,0.6925603,-1.5651402,-0.38230723,-1.7193881,-0.96816045,0.2265174,1.9963224,-1.0162632,0.13239238,-0.8833536,-1.622518,-1.3429625,1.0952137,-1.5553129,-1.4104632,1.387397,1.4957674,1.3041462,-2.175685,1.5474188,1.3366133,2.02452,-1.4222405,-1.4097391,-1.4799144,1.0779899,-1.4573851,-1.5549432,1.7713386,-0.8693788,0.78933084,1.083914,1.5351847,-1.2838223,-0.5004432,-1.273393,-1.3890544,0.9852003,1.3199526,-1.4371699,-1.6782851,1.1202675,0.62602705,-1.4178723,0.8641365,1.0045555,1.6621611,-1.2489833,1.7531356,1.2014493,0.3246875,-0.56988525,-0.8443782,0.86305195,-1.2532297,-1.686887,1.1518929,1.6076692,-1.5159442,1.0249629,-0.57988167,0.5660217
cell_41,1.3709939,0.70915055,-1.7541634,0.7260302,0.38182667,0.24681336,1.2662287,2.431858,0.015228465,-2.0656352,0.6351356,2.3278244,0.57452065,-0.6101649,1.3079718,-0.37525493,0.9274187,-0.2713069,-0.268789,-1.8216829,0.714095,1.0271168,0.02098605,-0.47312158,1.4661163,0.38815135,-0.14921494,-0.6222234,-0.084959745,-1.2712396,1.567306,-0.6093483,-0.7947924,-1.875233,1.0488473,1.7767962,1.3394247,-1.1497618,-0.14757551,2.0523481,-2.5407677,-1.8719376,-0.80186605,1.7577685,0.03000623,-2.0629406,1.3722082,-0.6804633,1.3535281,-0.7148924,1.198209,1.4458069,0.70421606,1.3362039,0.6183543,0.2976027,-1.1805377,-1.8800489,-0.3816434,-0.42777368,0.5935959,0.20059685,-0.83357,1.6544057
cell_42,-0.78428006,-0.7382022,-0.5241023,0.68910193,2.5766735,-1.0911181,0.6614403,-0.33508748,0.3670091,-1.5832603,0.54535186,2.2063675,-1.7428807,0.37521923,0.8274219,-0.78716755,0.61966825,0.7522339,1.0607437,-0.86759907,0.3973375,-1.5551965,0.30809823,-0.19320299,0.4875121,-0.3809434,0.59469277,-0.8062919,-0.05826232,0.14134675,-0.1386627,0.71478724,1.3880402,-1.2935994,1.3114531,0.10578446,1.9769561,-0.5961365,-1.5475303,0.4873723,-0.41653293,-1.1190339,0.3786309,2.1626272,-0.55575716,0.75056714,0.75822645,1.3037158,-0.46332383,-2.0997105,-0.5199719,0.2916547,-0.07791775,1.2628548,-1.9535156,1.0976483,-0.6836157,-3.1313682,0.053408246,1.649326,-1.7340585,-0.5506167,1.1106876,0.3112356
cell_43,0.6572826,-0.90478927,1.507636,-2.3990564,2.2191856,0.5923839,-1.1211882,-2.2647483,-0.92051286,-1.7541189,-0.9179152,-0.6177105,0.31901154,1.5059373,1.2511002,-1.2012721,1.2797066,-2.3191862,1.2282871,0.40715784,1.1920924,-1.5890015,1.7326002,3.0103085,-0.2479231,1.7204012,0.7743943,2.2168097,-1.8063707,-0.13958693,-1.1845117,1.5708646,1.8256375,-1.3041589,-2.045131,1.3156186,1.8325894,1.2447124,-1.731102,1.3721061,0.5393648,0.09729239,-1.8942808,-1.1629761,1.1625127,0.02688098,-0.9476883,-2.5671773,0.7302197,2.1139622,2.7935367,1.2407148,0.9571302,2.5287285,1.4869404,0.9709672,-0.31072417,-1.7587485,2.1567972,-0.51559734,-0.45496738,-2.3809197,-1.1762112,-1.6343052
cell_44,0.6485694,-1.3869902,1.9108884,-1.4230113,0.7497867,1.3582172,-1.2248507,-1.8297248,-0.98119617,-1.6724632,-1.316899,-0.38629842,0.04229009,1.2076492,1.2762877,-1.9310906,1.179179,-1.5702751,1.6023338,0.60626376,1.2047192,-1.5554096,2.0353098,2.1850042,-0.6253749,2.0018284,0.7651957,2.0701156,-1.9934496,-0.93322784,-0.7528429,1.8065219,1.2144465,-1.8180466,-2.5045524,1.3945904,1.7871022,0.45047763,-1.736065,1.7955205,0.74498713,-0.7290812,-0.8366109,-1.8107717,1.0165589,-0.0019697845,-1.3086085,-1.5120412,0.08362137,2.615289,2.5564456,0.79916894,0.70226616,2.3223555,2.196679,1.6085546,-1.7641644,-1.9458159,2.7570722,-0.8745655,-0.90886205,-2.14684,-0.9745338,-2.7103236
cell_45,1.0379313,-0.638735,-0.4124616,-1.3078516,1.1089408,-0.9367474,1.269517,0.48492655,1.2774745,-0.44911772,0.91475713,1.464023,0.7523259,-0.15458879,1.9669986,-0.7546017,-1.6250165,-1.0670224,0.9493723,0.87934756,-1.8686974,0.7288279,2.1216059,2.5145078,-1.9367694,1.2294976,-0.7586942,1.4004872,0.90244484,-1.8453021,1.0881423,-2.197494,0.8647421,-2.3041444,0.44222063,2.0594137,-0.9569838,0.6785039,-0.9151448,-1.6404381,-0.18436545,1.5285642,1.4036183,1.468661,-1.0995176,0.6080725,0.33179262,-0.18225048,1.701669,1.6434463,-0.79387426,1.3972608,-2.0524695,3.0114799,0.5665736,-1.7558396,1.0576539,0.42361653,-0.38914585,1.4091955,0.4707282,0.5304432,-0.17574048,-1.8074579
cell_46,0.013536096,1.1821111,1.5114977,-1.1454743,-0.31180596,0.1675851,1.3170195,-0.576141,1.1450409,0.38090315,-0.13519274,-0.65341985,-1.5665038,-0.35611883,1.4523278,0.7914142,-1.3636087,1.9765538,-0.8079494,-0.7084701,-0.73951966,-0.8545182,1.5476984,1.574877,-1.4087907,0.5017939,1.3117545,-0.8212227,1.0527165,0.83261156,-1.467241,-1.2349243,-1.297628,-1.4737986,-1.0370806,0.12814498,1.4955826,-0.33338603,0.50911504,-0.96023023,0.7527818,0.6867998,1.1949856,-0.8180852,-1.6350155,-1.0356311,-0.66463876,0.7769615,1.191817,0.8187467,-0.6241789,1.2947601,-1.3612638,1.4740504,-1.2340415,-1.0594157,-0.281069,-1.7236333,1.6555563,1.2420447,0.33869895,-2.1040626,-1.1798264,-1.1454428
cell_47,-1.0844866,1.0946476,0.84396064,-1.0306342,0.50239193,-1.7241194,-0.2554995,0.3669933,1.5601493,-0.46357885,1.4211173,-1.2855468,-1.5890572,-0.42324984,1.332983,-1.4212657,-1.8134973,2.5543401,1.7816545,1.2134682,-0.50138617,0.14866838,1.7879796,1.1457686,-1.500237,-1.7095661,-0.72061443,1.4100113,-0.36131883,-1.048201,0.66048944,-0.9933495,0.8382314,0.031313673,2.1313553,-1.0265594,-0.43682194,-1.3700567,-2.0442657,1.560309,0.7843859,-2.089248,-1.5226462,0.52545565,-0.26166832,-1.0185306,0.47836894,0.66760206,1.910224,-1.3368359,1.4573445,0.9775002,0.09682298,-0.8723937,-1.1572076,1.2125925,-2.1414907,-1.672831,2.403551,1.9573467,-1.8619332,-0.058862478,-0.06780973,0.9770217
cell_48,1.3074211,1.5052778,-1.5607309,0.66601115,-0.08619928,-0.20499304,1.3029238,2.1350195,-0.5228701,-1.401983,1.2353472,1.2773918,0.26123226,-0.97502553,0.36710346,0.21071976,0.68931925,-0.52834296,-0.6033301,-1.1960713,1.3259397,0.71574795,-0.5935128,-0.8781967,0.8214469,1.038271,-0.37477252,-0.7690311,-0.6534211,-1.4174099,0.8632116,-1.2082901,-1.2771587,-0.7965913,1.158601,0.8017349,1.1184411,-1.2356622,0.5243667,1.2726318,-1.1439465,-1.7614982,-0.54782957,1.3307366,0.5927065,-1.3418303,0.9772811,-1.2342759,1.2208753,-0.38837892,1.2449901,1.2361357,0.38207644,1.3097596,0.46381456,0.5818805,-0.90181035,-2.1691146,-0.42073476,-0.19293289,0.60530514,0.57954794,-0.99832743,1.4245229
cell_49,1.5945046,1.2205375,-1.3570205,0.69340694,-0.81917006,0.12764747,1.2099477,1.7727773,-0.61561894,-1.4179486,1.4296752,1.4051495,0.6885382,-0.7380045,0.8844423,0.75545526,0.9038305,-0.16125588,-0.4154757,-1.35186,0.53058285,0.71062374,-0.33163965,-0.6075901,1.4644985,1.0642546,-0.5183753,-0.74033105,-0.3300293,-1.1036302,0.97522914,-0.9297199,-1.3384793,-0.82766414,0.89736974,1.6211064,1.0327126,-0.66599846,0.51154965,1.4446769,-1.7616682,-1.7397786,-0.8319377,1.113056,0.5726586,-1.0646956,1.3667098,-1.5399274,0.89851165,-0.3796274,1.1425383,1.1567937,0.5927423,1.606555,0.45704478,0.25941503,-0.28547466,-1.2351027,-1.0665861,-0.5685291,0.51961696,0.76898265,-0.7190676,1.48548
cell_50,1.4430649,0.3577704,-1.2509179,0.8345063,-0.031243898,0.5685189,0.89789116,0.7668979,-0.8973798,-1.9217585,1.3900543,2.0678709,0.16814978,-0.75585127,0.7456592,0.62263894,0.75677216,-1.0103673,-0.55970234,-1.1727983,0.975917,1.0285599,-0.8601413,-0.64917374,0.8942458,0.71539044,-0.9664388,-0.78816164,-0.99097043,-1.9484222,0.99838495,-0.99172324,-1.0818335,-1.0775301,1.7492648,1.2502229,0.80288386,-0.7290076,0.3079998,0.46373522,-0.8365217,-1.3276979,-0.6133378,1.2098627,0.79750514,-0.13991296,1.3304806,-1.4770298,0.6965113,-1.127592,0.45055276,1.450925,0.3666709,1.8093139,0.3027647,0.5401584,-0.5070617,-1.7421664,-1.5396671,-0.5489023,0.7989802,0.9783085,-0.4192472,1.3425362
cell_51,2.116305,1.1690931,0.59517246,0.9362339,-1.294585,0.19614762,-0.8394172,1.5316012,-0.3336993,0.81259704,1.1781608,-1.1576017,-0.69198847,1.1020502,-0.2508417,-1.5202152,0.9801902,-1.2829927,-1.4303511,-1.3874999,1.060143,1.5721446,1.4971708,1.7270701,-1.1319721,-0.62973064,1.1497003,1.0502193,0.9423038,-1.3958379,2.022866,1.817172,-1.5769047,-1.4145163,-1.2667938,-0.40995753,-0.76444626,0.7441368,1.134738,1.0818653,-0.12347104,-2.388567,1.1520917,2.014868,-0.78723514,0.8800936,-1.3192099,1.0258964,1.3929957,1.1414852,1.4134386,-1.1389312,-1.2767655,-0.3245625,-0.62763894,1.0459254,1.2893322,1.0407478,-0.691185,-0.5336961,-1.1792306,-1.119972,1.196996,1.2285309
cell_52,1.7869892,1.5136963,-1.3622079,-1.49702,2.7208781,-0.7656894,1.6159436,1.4031588,2.1392937,0.43450186,2.1141827,-0.38245162,0.9303376,1.0739157,0.59353364,-1.1325058,-2.0306227,1.3388133,-0.45161164,1.4451528,-1.0339298,-2.3044991,2.2391012,-0.3633522,-2.4328725,-1.0339003,0.16290423,1.0511453,1.0552602,0.7637663,0.727739,-2.3334017,-1.415153,-1.5465626,0.86583555,1.8870717,0.7644013,0.87771046,-2.5966563,0.47524384,1.9308507,-0.61734504,-1.1784642,0.33873898,-2.1080203,-1.7700024,1.991985,-1.5469625,0.081133544,2.1105075,1.4232674,-0.26428953,-1.4714713,-0.39299527,-1.863453,-2.1464489,-2.079612,0.71901196,1.8635367,-0.22300509,-0.6935807,-2.0650601,-1.5801558,0.22204052
cell_53,1.5676451,1.1202286,-0.9402183,0.65455484,-0.7996272,0.6795521,0.7525402,1.9302598,-1.0504682,-2.2375257,1.5766399,1.6137009,0.25713605,-1.5690669,0.24015182,0.75619245,0.74649966,-0.58891946,-0.5087022,-0.9982329,0.71154046,1.6987439,-0.85891545,-0.48605126,1.0496882,0.6325823,-0.99824834,-0.57560056,-1.4434464,-2.5499842,1.3897026,-0.668813,-1.3064101,-1.2477528,0.8058853,0.7202577,0.7756702,-0.68999416,0.9193553,1.1396456,-1.9299704,-1.5066913,-0.5724718,1.3164878,1.0302435,-0.65876734,0.36004147,-1.9432714,0.57969826,-0.6693215,0.3358596,1.2053391,0.5099075,1.4674675,0.7446624,0.40650484,-0.37082052,-2.1218057,-1.1762099,0.56851226,0.40055117,1.0396574,-0.97881097,0.968258
cell_54,-0.23392051,1.0457329,0.7966782,-0.99238294,0.35238317,0.58693635,1.4761062,-0.6219302,1.3491944,0.4944328,-0.2723799,-0.72213066,-1.3405337,-0.8158001,0.7086792,1.2666984,-1.2942984,1.8047503,-1.0545477,-0.34136587,-1.1941712,-0.9926679,1.280301,1.5152475,-1.4633672,1.5115863,0.68224573,-0.74168015,1.3624512,0.3970029,-0.96586037,-1.5093654,-1.3942363,-0.88130385,-0.55517125,0.7949423,1.6564178,-0.34367758,0.6669502,-1.1247382,1.1139946,0.41491225,0.83603084,-0.87341607,-1.9498419,-0.8675369,-0.7978556,0.84123826,1.475088,1.1419885,-0.800326,1.1833184,-1.1078207,1.7115517,-1.631795,-1.3740999,0.56498253,-1.4848915,1.7110255,1.253725,0.44562936,-1.6041311,-1.2039316,-1.3553603
cell_55,1.3519912,1.1837094,-0.4891804,0.87208414,-1.2883745,-1.4553692,-0.7263251,-1.7290497,1.8491256,0.49263176,-0.51599437,-0.987089,0.36573443,-0.040013686,-1.4983326,1.5456969,0.8861141,1.456924,-0.8302603,1.6594212,-0.9882091,-0.35940436,-0.7085304,-1.527055,-0.93353814,1.3452204,-0.34060076,0.54625595,1.4204203,-0.38913032,-2.0778737,0.1530078,-1.405715,1.9661931,-1.0278637,-0.9040737,-1.1970644,1.9590403,-1.159964,-2.855995,0.90885615,-1.452981,0.5977589,-1.9493655,-1.2244521,0.916685,1.3251833,-2.100749,-1.6467807,-1.1286253,0.20061496,-0.4382143,-1.4206638,-1.0272135,0.6628858,1.8344302,-1.3062948,-1.0936248,-1.5087975,-0.2893712,-1.9690938,1.2008194,1.2013252,-1.5433751
cell_56,1.4417899,0.91602796,-1.0574552,0.6184021,-0.51054657,-0.04976359,0.56659704,1.4802294,-1.1009462,-1.7249581,1.4805413,1.4107392,0.58425593,-0.9624867,0.7435624,0.5388517,0.7614336,-0.68706435,-0.59763443,-1.8822691,1.169066,1.3098211,-0.9055617,-0.24320804,0.89802504,1.2322847,-0.7624818,-0.9422806,-0.9488291,-2.0262837,0.83954203,-1.1339693,-1.4525498,-1.283557,1.1490809,1.5217707,1.1125427,-1.2369537,0.7406023,1.8861206,-2.262322,-1.534522,-1.0529978,0.95362365,1.0618238,-0.78211474,0.44610643,-1.2250255,1.0759984,-1.0539815,0.8961099,1.4921801,0.8116773,1.4124953,0.713539,0.6349519,-0.501519,-2.779251,-1.3332956,-0.6913108,0.33061954,0.1053707,-1.0039605,1.1135234
cell_57,2.0438714,1.2567966,0.29807872,0.6320702,-0.58299357,0.94026864,-0.7163581,2.057025,-0.9361884,0.61197793,1.3606031,-0.7880304,-1.0837214,1.4578515,-0.97729903,-1.6575742,0.3666113,-0.8834196,-1.0539409,-1.509421,1.2262542,1.771158,1.522924,1.8456978,-1.1978203,-1.1191388,1.3255557,2.2332516,0.2621,-1.7705208,1.7063757,0.7862035,-1.5429447,-1.2269838,-0.7484821,-0.534415,-1.1659763,1.0896101,0.53393304,1.464203,0.67699224,-1.5765194,0.9988556,1.6112136,-0.7543985,0.7659513,-1.1270845,0.58802605,0.5923533,1.1248252,1.300504,-1.0577588,-1.7573797,-0.0683869,-0.6783122,1.0867232,1.4042069,0.8755653,-0.28005558,-0.18681179,-2.0102558,-1.2956666,1.2247598,0.57925665
cell_58,0.5265303,1.0311005,-1.0318645,0.85259944,-1.0976336,0.12091696,0.9752512,1.6140932,-0.38217777,-0.63074416,1.009484,0.82569665,0.4994967,-1.1543425,0.51233333,0.75270665,0.5840898,-1.0251085,-0.6860926,-1.2546777,1.0366853,0.18116397,-0.554861,-0.8015119,1.1351216,1.3714646,-1.0641431,-1.2575617,-0.115854435,-1.2603308,1.1305022,-1.4657639,-0.6556419,-0.21330807,1.0477595,0.78642595,0.8411803,-0.78709185,0.71229756,0.9300508,-0.95767844,-1.1288004,-0.7775862,0.7964695,0.48988548,-0.53995675,1.3220029,-1.8862832,0.87875843,-0.23859161,0.624418,1.1233411,1.1073505,1.023047,0.38899237,1.09697,0.27380037,-1.4603775,-1.6325932,-1.3591498,0.892519,1.0634933,-0.9404249,0.86175674
cell_59,1.397225,1.4469581,-1.212605,0.5666726,-1.2689116,0.5438533,0.62159663,1.5671004,-0.31720376,-1.3061352,1.5628339,0.82236516,0.8114002,-1.0501906,1.0570655,0.89860004,0.4813729,0.11244045,-1.0707476,-1.1291151,1.0301781,1.0042714,-0.44782573,0.37351024,0.4345133,1.1462764,-0.4900748,-0.63296443,-0.8065908,-1.6596208,0.87685543,-1.6297867,-1.1716969,-1.1832496,0.910278,1.5295341,1.1022673,-1.0092629,1.0501224,1.7953043,-1.5405725,-0.86617243,-1.3158251,1.2877867,0.4080575,-1.2008895,1.1527896,-1.0468237,1.1564817,-0.46589708,0.73733974,1.6452851,0.6711143,1.7145177,0.333508,0.008174002,-0.884259,-1.519971,-0.70343816,-0.440144,0.7159254,0.58083844,-1.4982468,0.5956172
cell_60,1.952646,-0.11891907,1.1533685,-0.16180402,1.4724603,0.28163427,-0.7974187,1.3345976,-0.9861595,-0.7973888,0.34216523,-0.91561234,-2.2672079,0.69219726,0.16839476,-0.8416687,1.0733128,0.4015175,1.1159052,-0.22197892,1.3975586,0.45593452,0.2980648,0.46190262,0.15846634,-0.82545394,1.1969819,1.1742836,0.6559738,-2.2334263,0.5677585,0.34416994,-0.087474816,-0.6455171,1.7266105,-1.11268,0.29747495,0.9027967,-1.8551747,0.17957865,0.78032666,-1.3981826,0.3123294,0.72299457,-1.2991004,-0.2686258,1.448068,0.8749715,0.69985485,-1.4925236,-0.057047777,-1.9244115,-1.4298563,0.40170568,-0.8962347,0.8411404,-0.7241545,-0.52961576,-1.425701,0.32340834,-0.67429805,0.061733827,0.72516334,0.29670465
cell_61,0.11283788,1.1918373,0.9980416,-1.4236434,0.13911249,0.48183098,1.3501971,-0.67141175,1.2441751,0.8991245,-0.61137605,-0.59294486,-1.8544586,-0.33979863,0.92170453,0.37212604,-1.3401457,1.6509236,-0.8754705,-0.19648862,-0.8489813,-0.9484001,1.4077184,1.7900921,-1.3197718,1.053686,0.9197163,-0.76477015,1.2562841,0.014639765,-1.1344689,-1.4117227,-1.1006881,-1.3790171,-0.6876447,0.8264084,0.9079186,-0.481094,0.7966161,-0.9200182,1.3519866,0.829049,1.0825938,-0.70098734,-1.5287647,-1.258622,-0.68448114,0.7824573,0.9249433,1.2228199,-0.6848475,1.4517447,-1.2671584,0.5012639,-1.2785648,-1.8291178,0.12503862,-1.3127558,2.2840598,1.5914426,0.3292972,-2.1071668,-0.59557295,-0.7731571
cell_62,0.12493065,1.1099135,0.8638038,-1.0910537,0.36917984,0.53422564,1.7351416,0.097833335,1.1642007,0.55826235,-0.23603143,-0.64118075,-1.0445819,-0.5559461,1.1931106,0.8259292,-1.0643889,1.7782859,-0.47136402,0.39360166,-0.0020397902,-1.2698982,1.4829906,1.6683887,-1.5885167,0.82049346,0.7575909,-0.004018098,0.59712046,0.79609615,-1.2171578,-1.0118271,-1.4278656,-1.5102925,-0.8604809,1.2798567,2.5785842,-0.4155406,0.05851318,-0.6767944,0.77743983,0.4073426,0.52365226,-1.3560977,-1.9858449,-1.1579751,-0.41671377,1.0806091,1.2499181,1.1092484,-0.78218305,1.5950292,-1.5009303,1.3573487,-0.90075207,-1.3687285,-0.35935688,-1.7463709,2.2081857,1.3980908,0.3501336,-1.7117636,-0.7499898,-1.3906633
cell_63,1.2170515,1.7763504,-1.5145373,0.34261504,-0.36625847,0.11569846,0.6375942,1.5027703,-0.26695594,-1.340487,1.0468864,1.615901,0.48564744,-0.7253924,1.6382115,0.6503385,0.73170877,0.0908028,-0.5423777,-1.1754783,0.30225882,0.956167,-0.3596866,-0.29350486,1.1964952,1.2425852,-0.9078764,-1.0608591,-0.26827452,-1.4113199,1.185228,-1.4031692,-0.81259096,-1.577443,0.8016491,0.7923654,1.4429319,-0.9063536,0.90433836,1.390088,-1.3252708,-1.5487221,-0.84606016,1.199201,0.58770126,-1.7707841,0.9606577,-1.0504942,1.6176311,-0.17065665,0.9600376,1.1036146,0.4976609,0.8693459,0.8441436,0.3192351,-0.837199,-2.176421,-0.159996,-0.09498751,0.6848063,0.27425763,-0.8183254,1.0652705
cell_64,-0.29071152,1.2757763,0.41139162,-1.2869064,-0.12883653,0.23585692,0.69274825,-0.3833599,1.6626561,1.4527211,0.02430731,-0.5545753,-1.3606966,-1.1117411,1.2838897,0.79243326,-0.913136,1.4763703,-0.5369171,-0.47066,-0.8947443,-1.4400628,1.2723014,2.288489,-1.5096413,0.794944,1.3190902,-0.48738587,1.7732865,0.4810621,-0.4839303,-0.75945437,-1.545059,-1.0518161,-0.3738878,0.33604544,1.1786675,-0.5389898,-0.038836524,-0.4065648,0.36338115,0.70637745,0.92600554,-0.882301,-2.1709175,-1.1089934,-0.8601571,0.6402462,0.95152175,1.1286855,-0.9599738,1.1853594,-1.6126405,1.1328852,-1.4145873,-1.4779906,0.74562585,-1.7382339,1.7367523,1.4458194,0.52635694,-1.8303645,-0.5052558,-1.2099725
