,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
cell_32,1.9181509,-1.6403117,1.0889883,1.742157,0.51750576,-0.85759497,-0.9996263,0.32197225,1.3324795,0.8576468,2.646555,1.2009226,-1.2571554,-0.5833131,1.0806109,1.0701289,-2.410866,0.08128404,1.2876086,0.0060284436,1.4139435,-0.9555293,0.2937117,-1.0434989,-1.4310235,-1.2199802,-1.2935158,-0.4382708,0.4458857,-0.9540754,1.1727802,0.94729525,-0.63531744,-1.0387578,-0.71889484,1.5559291,0.6192561,-1.5302103,1.5490669,-0.7361324,1.2941868,0.08258611,0.52536845,-0.85632527,-1.355969,0.7519467,-1.2799244,-1.5398848,-1.3776631,0.905738,1.6674457,-0.59818673,0.5259808,1.4312027,0.899258,-0.5024639,-0.7753008,0.6587777,0.5589668,1.1734347,0.70223415,-1.0305573,1.4875728,0.44715875
cell_33,0.013160139,1.37033,-0.85074455,-0.4561445,-1.0161896,0.8974683,0.70500916,-1.1565633,1.3957707,-0.9899365,1.4670361,0.7794554,-2.3810914,0.7617751,1.1563672,1.0652568,0.74179304,-0.09818518,1.6763904,1.6729869,-0.8239292,1.0553844,1.4551023,0.9530318,0.18300924,0.60957223,0.8386015,-0.6518687,1.9106094,-0.72426116,-0.26305047,-1.3293313,-1.435662,1.2970909,0.78542393,1.1303942,1.297379,1.2050502,1.4868004,-0.40781897,-1.0772134,-1.3028873,0.9568802,0.7684816,-0.4947616,-1.9562616,0.81566715,-1.0441465,1.189688,-1.7355068,0.5436536,0.26108766,1.3934472,-0.42994827,-1.1418456,-0.714623,-0.14999634,-1.1031402,1.1495016,-0.3805353,-0.61930096,-0.14240119,0.8051706,1.4885858
cell_34,1.3722798,-1.5826724,-1.5804105,1.2826711,-1.3608549,-1.5031358,-1.008018,0.24005441,0.15849936,0.48133087,-0.45999104,-0.77461123,-0.8897635,-1.1761533,-0.8615651,1.3592709,-0.31279716,1.5917432,-0.78636,-2.6106083,-0.37418023,-0.094826825,-1.2593554,0.95251703,-1.557337,-1.8322204,0.32971752,1.6239302,0.68348294,-1.469694,0.38079467,-1.2491907,-0.89096373,-1.3130403,0.56846714,-1.044264,1.1558104,0.93502843,0.20714517,1.5995735,-1.7169446,-0.76804745,-1.3662128,1.2791039,0.9059024,1.1425449,0.77950543,0.8189962,1.5324091,1.0839865,-1.2308403,1.036946,-1.1645819,1.4349234,-0.82994545,-0.8906471,1.6576276,0.49755657,-0.5116365,-0.6029171,-0.97589195,0.46773398,1.2457384,-1.0029461
cell_35,0.75064373,1.4292495,0.064187646,0.18532196,-1.184379,0.8408908,0.8693491,0.6326501,1.1918476,-0.62876284,0.120425045,0.42826205,-2.0312233,1.1080168,1.3204259,1.8184553,1.1585946,-0.4239325,0.5046466,1.1188346,0.25405607,1.7049016,1.1509535,1.0717221,-0.4819724,-0.04268732,0.38039985,-1.1992922,0.85507786,-1.5709851,-0.39847523,-1.2738831,-0.5153404,0.41473213,0.8048285,1.3507859,1.297921,0.57204664,1.5434153,-0.44087088,-0.8622812,-0.7698736,0.44037932,0.614539,-0.57956517,-0.370189,1.0599254,-1.3855923,1.156685,-0.10471398,0.78097516,1.0020674,0.41981643,-0.1470255,-0.6626613,-1.3451658,-1.057662,-1.0145198,1.507716,-0.22555222,-0.3125334,-1.463573,1.4206654,2.0388486
cell_36,2.3975902,1.3107729,0.56009096,-0.19455935,-1.6235183,2.5848427,-2.0312998,0.18184397,1.5057644,0.66070336,1.2225871,-1.6151072,-1.1836509,0.98856354,0.097831815,-1.5746498,-1.618619,2.8081405,-2.3999045,0.49940038,1.175964,-1.0057395,-1.1210738,-1.6547104,-2.2078862,-1.3096458,-1.7598482,0.9564213,0.8907033,1.6598889,1.7379547,-2.2681918,-1.0119818,1.5924112,2.0748932,1.4836401,-1.8196399,1.055266,0.7780463,-1.6783466,1.009956,3.2538023,-1.2027388,-1.6906708,0.18983378,-1.8426806,1.014613,1.3507938,-0.51236814,-1.3434978,0.8381443,-2.678846,-0.9001146,-1.3347051,-1.2978868,1.1825131,-0.99710125,-0.0845135,-2.6305814,-1.1233445,0.6250473,-1.7669683,-1.373951,1.2809347
cell_37,-0.19430259,0.55945694,-0.935843,-0.9624968,-2.3199716,1.37452,0.63128674,-0.8669455,1.913782,-2.0688882,-0.6280228,0.6302117,-0.86949325,1.2913568,-0.081386015,1.4765244,0.8625653,-0.08266625,0.8772143,-0.60935056,-0.9517449,1.4722204,1.2044184,2.0581858,1.3444867,-0.26311523,-0.13146962,-1.2776194,0.7778803,-0.5941074,-1.7546418,-0.79321647,-1.609112,2.3776493,0.1277993,2.230365,0.6491274,0.62055475,1.4307635,0.2522566,-1.2337127,-0.75264466,-0.54461116,0.49975535,-0.0864632,-1.0827348,0.7696243,-1.9966317,1.9770547,-1.083217,0.9477489,1.1607834,1.5253453,-1.3151761,-0.89253235,-0.74742144,0.6522413,-1.7296017,0.21182626,-0.554861,-1.0803039,-1.5512245,1.3290731,1.6084969
cell_38,1.3521479,0.8130051,-0.22826129,0.08259305,-0.5352142,-1.0319208,1.212042,1.042376,-1.1533834,-1.5364857,2.8160155,0.12160748,-0.28746313,1.0246183,-0.6370691,-0.31558603,-0.5565495,2.7211614,-0.35635996,-0.49217594,-0.0104907155,1.4274714,0.40290612,0.23923337,-1.0409865,-0.39834592,-1.0607575,-1.2102787,1.1356162,2.2031617,-0.38256633,0.47007224,0.95808417,-1.5048454,2.3102872,-0.47931987,1.3696225,-0.3462211,-1.1087911,-0.88583136,-0.9076472,1.625981,-0.8916025,-0.077372484,-0.5802259,-0.7242067,-0.36123553,-0.6134088,0.77241683,-0.57641107,-0.46901396,0.55057245,2.1567957,1.9272072,-2.4615216,-0.26123768,1.4415,-2.18145,-0.5141008,1.5836138,0.50924826,-0.8251294,-0.9355592,1.3039049
cell_39,0.44452035,0.84229916,1.4097259,-0.87478137,-1.5879711,-0.04823354,0.30508316,2.388851,-1.035489,1.3097126,-0.40450692,1.372195,1.6738322,0.6943529,-1.6942594,-1.7603557,0.9340254,-0.3930273,1.466879,0.009532696,2.0793538,-0.91866094,-0.8350852,0.7196393,-0.19736563,-0.45148286,1.1029241,1.7151629,0.9894463,-1.9610485,1.2485504,-0.99035925,0.64897597,1.4285749,-1.1890786,-0.8623414,0.26592734,1.692363,-1.1144497,2.8508668,0.12279913,-1.1913213,-2.7239618,-1.2548394,2.891709,-0.5692995,-1.841891,-1.043278,-1.0607896,-0.7611418,1.400306,-1.5945235,0.7288221,1.0941973,0.9360109,0.9533832,2.281965,1.3466351,0.5386809,2.0006332,0.9882824,2.075652,-1.1900507,1.1298629
cell_40,1.2323196,-1.0563793,0.871513,1.6258416,0.831182,-1.7705411,-0.93820953,1.3114114,1.4200236,0.11433381,0.1883694,0.97886974,-1.1050425,-1.4572343,0.6500225,1.9307898,-1.1247917,-0.03154984,0.80024177,0.44652966,0.3992744,-0.3640831,0.9063775,-0.65246785,-1.3398684,-1.9276435,-1.6697226,-1.056023,0.16559574,-0.5554604,1.3439083,0.42137012,-0.900572,-1.2097754,-0.640947,0.37445253,1.4383384,-2.0587466,1.4840529,-0.95024157,0.7264167,-0.734574,0.3919097,-0.7952282,-0.69418454,1.3186699,-1.4014199,-1.044437,-0.94713753,0.8271944,1.2018737,-0.4535152,0.6016214,1.5067174,0.6078938,-1.009637,-0.27205104,-0.062931776,0.89268315,1.1983502,0.062594354,-1.3044615,1.1915885,0.5064674
cell_41,2.6122012,-0.47248062,-0.3753197,0.9585476,0.96152633,-0.8079475,-2.036042,1.400773,0.5921183,-0.57421786,0.4350558,0.6231656,-0.05979091,-0.6641848,1.3970764,1.1734725,-1.0366138,-0.22419721,0.6234762,0.33651364,0.21881968,0.85878867,1.1047775,-0.20629273,-2.2639353,-1.7871678,-1.3665911,0.28922588,-0.17957485,-0.8778739,2.3907013,0.3280764,0.21366777,-2.12472,-0.6909785,1.151873,0.46000308,-2.1698923,1.3975745,-0.22974879,0.084264636,-0.04432684,-0.35290352,-0.6840755,-1.0541986,0.5487001,-0.20805097,-0.45382562,-1.6153078,0.18904215,0.97095674,0.19808502,0.86064863,1.9385742,-0.09042102,-0.252297,-1.3974246,-0.379176,0.24936521,1.0191429,1.4024366,-1.5816033,1.1335726,0.9675894
cell_42,0.12419173,1.4978204,2.1046774,2.808262,1.1395516,-1.725409,0.66300154,1.1869274,-0.873491,1.4645542,-0.30841005,1.6557841,1.4293603,-0.3938992,2.000221,-2.0148873,1.0435214,2.664821,0.089907974,0.26520962,-2.3138304,2.3251307,-2.5278053,2.542626,-0.05555926,-2.7148612,-2.262084,-1.2962871,-0.3210156,2.2663817,-1.5752617,-0.574704,-1.4230707,0.29997548,1.4204457,2.7025263,1.4371939,-2.1221914,2.1807418,3.6082258,1.8278643,2.6900787,0.19623187,-1.2627945,3.227393,-2.8934858,1.6696428,0.7257214,2.0873513,0.60846114,0.23993719,0.18685327,-2.0703912,-0.88383925,-1.432443,1.4741157,-1.5838506,1.6362263,3.5036938,1.8144916,-3.4061124,-1.1459318,0.5222046,-0.36482388
cell_43,3.3359733,1.1991069,-1.3498282,-1.311483,2.0806248,0.7578492,0.5587234,0.3451695,1.8923583,-0.09849851,-1.105938,-2.2611387,-0.9454687,-1.2876221,-0.38128808,-0.22817537,1.5620549,0.17338541,-2.9154656,-3.0050817,-1.0318451,0.8200834,2.1554666,-1.879527,-2.5294247,0.7498268,0.6593184,-1.6632402,-1.1606827,1.8254027,1.9541348,-2.4607158,1.3962206,2.1289213,-1.3475506,0.9392894,1.561558,-0.80538,-1.6995997,1.4057223,-0.84745955,2.5058832,0.9095433,-1.5401118,1.6273766,-0.49071342,-1.3217474,-0.5626508,2.7815266,0.7398575,-0.31040058,-2.263308,-0.34412515,-1.1269578,0.79467046,3.1302412,1.1904294,-0.3232548,-2.5771554,-0.8289461,0.10846278,-2.4359818,0.85503626,2.4376516
cell_44,1.9737815,-1.2204645,1.5125453,-0.70245254,0.5165931,0.56325954,-1.0881813,-0.9768293,1.513513,-1.8119918,1.3739946,1.411037,0.8525221,-1.4187924,-0.2723676,-0.10941859,1.1354827,2.2850015,-1.0526112,-1.4786065,-0.6390833,-0.5913049,1.1219053,0.95614,0.3959931,-2.0258193,-1.7813406,-0.17234883,2.3068576,-1.0890379,-0.71032226,-2.0119543,-1.0254312,1.6009052,-1.2868031,1.1949503,-0.6248383,-1.9424831,2.0437987,1.8983337,-1.937497,0.7193781,-2.2379508,0.4231466,1.3374176,0.22201347,1.8157938,-1.1251252,0.5476912,-1.5296526,-0.91631293,-1.2827933,1.2649037,-1.3943734,1.7254812,-0.9035465,1.062826,0.8375635,-0.65630114,1.5379803,1.4915767,0.7844213,-0.8143739,1.4893032
cell_45,0.985282,-1.2361792,-1.447059,1.7769742,-0.8191453,-0.57326066,-1.4065875,0.6941769,-0.5219502,0.37263083,-0.7492094,-1.445293,-1.0455327,-0.83715284,-0.9706563,1.1547759,0.47102696,1.1190557,-0.6180389,-1.9176904,-0.21133378,-0.4926995,-0.33924478,1.0589529,-1.6850728,-1.2687219,0.80703026,1.5278233,1.0504379,-1.6317294,0.3331353,-1.2667955,-0.8400804,-1.8316128,0.52236164,-0.65544176,0.46710232,1.2809917,-0.17488624,1.2675538,-1.6162238,-1.0406958,-1.6385403,1.5055828,0.056646124,0.6766473,1.0075848,1.3580216,1.5957505,1.3114364,-1.1293665,0.40347025,-1.0604441,1.5110569,-0.81800604,-0.7923777,1.4806428,0.32370806,0.47393233,-0.98743355,-0.5309303,0.40408725,1.6495936,-0.9208378
cell_46,1.4501779,1.4144205,-0.59713805,1.8617575,-1.325879,1.3651682,-0.56707335,1.2086091,-1.639637,-2.3376663,-0.16016929,-0.84615916,0.62426805,2.1801805,0.77499056,0.5487972,1.0685939,-0.08752297,-1.0269198,0.08593393,-0.523968,2.308185,1.7536013,1.504163,-1.7358153,-1.7234205,0.37205428,-0.08457716,-1.4138619,-0.21087354,-0.172562,0.22832128,1.3254746,-0.8330965,-1.3836086,1.4633176,-0.52446747,-1.5831745,1.0553292,1.4344766,0.02455268,1.3190901,-1.7155017,0.21755707,1.0764024,0.5036709,1.2230215,0.2874419,0.21866925,-1.1579847,0.464108,1.4117777,0.7615037,1.9870043,-1.4191417,-0.045219734,-0.96154594,-2.2649758,-0.35879982,1.0455889,1.0722686,-1.7678072,1.0556841,1.8776141
cell_47,1.0045257,-1.1039007,1.0736222,1.1975558,0.9983132,-1.4510314,-0.9213681,-0.31368518,1.5627137,0.37841606,2.2183707,0.9901222,-1.5670816,-0.09503414,1.6715175,1.572706,-2.1993804,-0.2438423,2.1510408,1.0780714,0.75453126,0.10777804,0.21311754,-0.08515906,-1.7133205,-0.6518439,-0.73458123,-0.30414072,1.2474844,-1.3645749,1.1253126,-0.20762178,-1.1702913,-1.301471,0.115464136,1.1417971,1.0148406,-1.5022156,2.160716,-1.1016716,0.15360442,-0.83446175,0.62672424,-0.6207321,-1.8481456,0.38632816,-0.8186239,-1.7469995,-0.8583835,0.4642002,1.5486954,-0.36103797,0.6737622,1.3195423,0.8281608,-0.34176293,-0.9240007,0.9313725,1.7894065,0.74206287,0.073877215,-1.2652447,1.2066242,1.1430885
cell_48,-0.62349,1.3040172,-1.2469131,-0.54276174,-0.69612885,0.62214464,0.7823881,-0.06816083,1.2675872,-0.6819016,-0.13913688,0.35188752,-1.6750535,0.63837105,0.3420738,0.61296606,0.5704077,-0.54083765,1.190403,0.58825976,-0.4570213,0.97196877,0.7702371,0.72307754,0.657127,0.5589795,0.40410945,-1.0867472,1.0141068,-0.949606,-1.105446,-1.2367105,-1.6148547,1.2766494,0.89294183,1.0986757,1.3374739,0.46183425,1.1913068,-0.62258244,-0.508065,-1.057545,1.063615,0.6017661,-0.70831496,-1.242108,0.3813284,-1.3383863,1.2190056,-0.8842348,1.3514833,0.6637823,1.0154142,-1.1351272,-1.0948054,-0.6275241,-1.1216832,-1.670316,1.1962721,-0.3190705,-0.77433735,-1.4768989,1.2409279,1.7580774
cell_49,2.2138643,-1.2775126,1.335731,1.1727984,1.5038257,-2.3816178,-0.7265312,0.402997,1.5925615,0.18431199,3.0035424,1.5549747,-0.69583213,-0.70087653,1.0206264,1.4330934,-1.4870421,0.17654233,1.8350313,0.52312344,0.270592,-0.2592811,0.12911777,-0.37784138,-0.8258244,-0.8337568,-1.6262901,-0.63278544,0.7606063,-0.71150047,1.4874405,-0.23327908,-1.2122223,-1.3420974,-0.13934429,1.2701083,1.6985573,-1.6268976,1.4423697,-1.0746853,0.029318288,-0.3965944,0.5064593,-1.1717588,-1.5024348,0.65736896,-1.1085355,-1.9798876,-1.3636587,0.9709275,1.5969427,-0.35838258,0.6309955,1.4550908,0.29866406,-0.65906954,-0.7688712,1.186181,1.7293104,0.7871007,0.2989549,-1.1847984,1.3604622,1.079683
cell_50,0.01745423,1.3838279,1.179209,-0.03112626,-1.3494711,-0.787104,0.7892451,2.405768,-1.5186762,1.0039167,0.85565543,2.6219416,1.4583392,1.9524246,-1.5930952,-2.2085443,0.21009243,0.6635368,2.269988,1.3639623,1.4909773,-0.3733935,-2.53182,2.1775537,-0.25200295,-1.0788462,-0.33707485,0.17485474,0.37014195,0.16111399,0.44168812,-0.13710144,-0.42222524,1.4857657,-0.21186452,0.9634031,1.001942,-0.031219557,-0.8755996,1.5235497,0.5015389,-0.3694985,-3.3421886,-2.1832266,2.1059637,-1.6803341,-1.5800833,-1.0172601,-1.4046355,-2.3299713,1.3460379,-1.6093333,1.4060609,1.2587061,-0.38049737,1.5076504,0.7699299,0.95694226,1.3313665,2.056684,-0.0038594902,1.4312644,-1.3918481,2.75579
cell_51,-0.1600094,0.6242552,-0.9152912,-0.6944343,-1.6879821,0.7965853,0.63178295,-0.7029379,1.495364,-1.4045639,-0.06187432,0.77902627,-0.64748836,1.2024839,1.1780188,0.78884965,1.0356982,-0.38783473,0.96698093,-0.46798828,-1.3205013,1.6751088,1.3227022,1.3801407,1.369942,0.19274318,0.18278357,-1.1541736,0.994444,-0.9014911,-1.3394055,-1.0817714,-1.4912357,1.5408638,0.8699481,1.9561933,1.2770026,0.8419754,1.9809182,0.31434792,-1.3985732,-1.595042,-0.41279444,1.3314373,0.016524285,-0.9197559,1.1217676,-1.6205195,1.7828876,-1.2944195,1.3267828,0.7435181,1.3476739,-1.5067225,-0.56381214,-0.95784545,-0.49636763,-1.6136332,0.11358013,-0.5261452,-0.6927834,-1.4519775,1.6296858,1.8562647
cell_52,2.4669142,0.47244543,-1.6250445,-0.036959797,-1.354533,-0.66497356,-0.06769301,-0.2791733,-1.5385293,-0.4445814,2.7173738,0.3265658,-1.7868583,1.583947,-0.3002651,-0.16508938,-1.2657679,0.68914074,-0.07730796,-2.4424357,-0.84919834,2.0065103,-0.5864836,-0.70368296,-0.21730131,-1.6559283,-1.1786928,0.90475094,0.27761883,-0.46099216,-1.6918137,0.85834086,0.49180615,-0.63624966,0.03352171,0.03270706,1.3063762,0.39211035,0.035947174,-1.0810854,-1.1067895,0.063804775,-2.3661573,1.1698616,-0.31179553,0.34436336,1.7470592,-0.69881916,2.3299487,1.4674151,-2.4750211,1.4630094,-0.4787128,1.7050238,0.30585063,0.4523152,1.7219496,-2.0318682,-0.9926733,1.9549845,0.13597848,-0.87172973,-0.3387867,1.4775378
cell_53,0.10990902,0.9047483,0.45208144,-0.50913817,-0.5016856,0.83268964,0.40364814,-0.0950079,1.29066,-1.4732007,1.4898617,0.5807467,-1.9308544,-0.08675765,1.3472401,1.9878985,1.0537175,-0.21960276,1.6317828,1.6926534,-0.7790759,0.8568572,1.2989373,0.6356645,-0.014260352,-0.18303464,0.61138374,-0.7276788,1.5824927,-1.6287096,0.02272366,-1.0326854,-1.4252738,0.12631622,0.5285844,0.9074553,1.1726565,0.38708296,1.5829175,-0.9638234,-1.4490677,-1.0505905,0.7247029,1.1619477,-0.7494815,-0.70056874,0.35886657,-1.9551783,0.9391631,-1.382239,0.17933361,-0.2620156,0.9317595,-0.41139486,-0.31829178,-1.6904927,-0.8080343,-0.35621417,1.6198092,0.31352907,-0.31256804,-0.37923878,0.74866855,1.9531306
cell_54,1.7394779,-1.506815,0.7955297,1.6161441,1.6190419,-1.0751944,-1.0490584,0.9446014,1.4569285,0.3943947,1.6880984,1.2281775,-0.9080304,-1.0193027,0.46606243,1.7461593,-1.5281872,-0.28390428,1.0822943,0.34290266,0.4593964,-0.2957056,0.7460408,-0.46919233,-1.2824975,-0.73639685,-2.0854375,-0.97081,0.5403252,-1.155935,1.3388697,0.42344642,-0.93036944,-0.8986812,-0.87243927,0.95626795,1.4986835,-1.06201,1.6126683,-0.7752376,0.8083169,-0.560655,0.4524598,-1.0011086,-1.3840528,1.4191597,-1.8969223,-1.5768799,-0.63528186,1.2476003,1.0760577,-0.86542,1.0089204,1.8743918,0.5847075,-0.77012116,-0.14121607,0.43513173,1.071466,1.1776173,0.6902101,-1.2067299,0.97394145,0.61413646
cell_55,-0.42847914,0.77872616,-1.2451382,-0.79859406,-2.2373867,1.1095939,0.6124986,-0.6603254,1.1515867,-1.4545869,0.07206833,0.84639937,-1.3576243,1.5187812,0.49580806,1.0038052,0.34363037,-0.4504587,0.9621041,-0.14794785,-0.8040581,1.8116839,1.1463463,1.284617,0.94192237,-0.18653251,0.7959269,-1.3303506,0.63450783,-0.8300478,-1.2716846,-1.189776,-1.1032565,1.4245248,0.5386148,2.0701628,1.0510939,1.0205206,1.6784405,-0.6475578,-1.3480996,-0.7181089,-0.091757834,0.7867875,-0.64005286,-1.0961277,0.8912992,-1.1005596,1.3643471,-1.575318,0.6127287,1.2603108,1.2349353,-1.2454243,-0.71425354,-0.829013,-0.7542765,-1.7100852,0.31761473,-0.603524,-1.3840843,-1.3040209,1.0822871,1.1909528
cell_56,1.5244267,-1.5094522,-1.463377,1.7907139,-0.88085926,-0.871805,-1.6603268,0.041659974,-0.48858875,0.5198607,-0.7339419,-1.3897908,-0.42838836,-0.71642137,-1.2873274,1.4635044,0.11581829,1.8843108,-1.1658157,-3.4583936,-0.060549468,-0.10002361,-1.0280645,0.9055832,-1.8848547,-1.6229084,-0.14012694,1.6907105,0.8669553,-1.68673,0.07678473,-1.4540435,-1.1796548,-1.2519817,0.83717346,-0.4273275,0.68467605,0.24941391,0.40065885,2.4752011,-1.9145213,-0.3841292,-2.0663192,1.2989554,0.97448456,1.5448188,0.81692064,1.318527,1.5798804,0.63108486,-0.97579587,0.67662483,-0.6026615,1.1089056,-0.8362881,-1.0225604,1.5708776,-0.12651217,-0.85153604,-0.89944196,-0.6293204,-0.21804774,0.80199057,-1.0446078
cell_57,1.7048882,-1.6436119,0.9229861,1.7477258,1.2499295,-1.5354527,-0.98558533,0.97110426,1.3431023,0.76227707,1.7944976,1.2967762,-0.69960904,-0.64833003,1.0070698,1.4979835,-2.07734,-0.050127998,1.2969968,-0.35288826,0.7478584,-0.44858408,0.47666284,-0.9388264,-1.4716095,-1.4215695,-1.3850145,-0.17397797,0.28351682,-1.0657992,1.0729021,0.29163077,-0.8937326,-1.0449294,-0.32857537,1.1789181,1.0275354,-1.4562804,1.1592383,-0.7095447,1.015802,-0.60131305,0.7306767,-1.0177455,-1.0930709,1.3384147,-1.7244774,-1.8102272,-1.0803968,0.95020187,1.3779418,-0.43078375,0.9526029,1.6470038,1.6333957,-0.6964667,-0.7644329,0.85314536,0.80349714,1.4629909,0.30641624,-1.0187999,1.1720793,0.30341744
cell_58,0.5403956,1.1543932,-1.0743856,2.3482575,-1.0945773,1.1224744,-1.6480963,1.1849035,-1.0046918,-1.6956929,-0.015274078,-0.7208956,1.1631505,1.5928823,0.9081345,0.72068334,0.64350456,-0.7185687,0.03606206,0.6828395,-1.0229024,0.9779736,1.2240247,1.7386805,-1.4612148,-2.1277933,0.1962219,0.93112344,-1.4322381,-1.1327976,1.7676188,0.68933046,1.5921743,-0.89317155,-1.5709759,1.9415424,-1.0188913,-2.4651456,1.3122519,1.984765,0.97124755,1.3476859,-1.8943561,0.11686528,0.6061287,0.75324374,1.3209414,0.93079376,-1.2806408,-1.3469496,0.23612642,1.1554803,0.68536997,2.278749,-1.5538669,0.16788553,-1.1208788,-2.1602738,-0.73889625,1.4997438,1.3561252,-1.3304607,1.4780093,1.1392889
cell_59,-0.30181825,1.0074732,-0.95206314,-0.34803045,-1.2579442,0.72540975,0.35126117,-0.6693504,1.3051717,-1.0293334,1.218276,0.5405038,-1.3794568,0.67370874,1.0471745,0.94974583,0.72604996,-0.1417541,1.1975485,0.75604576,-0.5068413,1.3540097,0.9831182,1.9400375,0.15341043,0.4966008,0.5843406,-0.69857407,0.8975985,-1.0339833,-0.70138246,-1.6005456,-1.0231684,0.7360412,0.9742885,1.7222261,0.97097015,0.40540284,1.3900508,0.31267422,-0.9726994,-0.61870885,0.4358595,1.0952421,-0.90902144,-1.1425471,0.72076523,-1.0918024,0.7473697,-1.4817348,0.8554238,0.66086656,1.2061384,-0.23843619,-1.2720182,-1.1303751,-1.1180843,-1.1116107,0.9968421,-0.24062021,-0.7674422,-1.1051751,0.69471097,1.076175
cell_60,2.2180474,-1.4115981,0.6073806,1.7512939,0.92208207,-1.8114395,-1.2499804,0.8322636,1.2156825,0.31952852,1.560172,1.0302057,-1.1170045,-1.0281041,0.74626684,1.2154247,-1.4732614,-0.097623706,1.4812831,0.16850773,0.8542002,-0.6265841,0.721972,-0.8320049,-1.4249239,-1.690447,-1.7855998,-0.34830076,0.78419054,-1.0807778,1.5127474,0.5053495,-0.8137565,-0.87174606,-0.5690892,1.4509667,0.80411285,-2.3384323,1.4167225,-0.40475887,0.56129944,-0.4983687,0.55149347,-1.0371833,-1.2410257,0.6468185,-1.5416896,-0.70801675,-0.95087147,0.93853277,1.4231498,-1.1648307,1.1273506,1.7041123,0.8299674,-0.6787864,-0.9004351,0.97391784,0.49832255,1.2408929,0.6662094,-1.0259094,1.2210878,0.5789706
cell_61,0.29608563,-2.6603804,-0.9944369,0.7563048,0.85688007,-0.18828362,-1.899108,1.3417884,-1.3567904,0.5226474,0.665789,-0.8222492,-0.54914945,-1.343536,-1.520086,-1.2137698,-0.50164354,0.028445259,0.921453,0.8280977,0.9696837,-0.10772299,1.0608369,1.7322516,-0.22686392,-1.7519603,0.35409835,-0.31700143,-0.21099782,-0.71307456,-0.6966586,-0.023924291,-0.7438993,-1.4680201,1.4795847,0.50821525,-1.2509519,-0.98454714,-0.45797428,2.6657958,-2.3127499,-0.6993876,-0.76875865,2.2308438,-0.380395,-1.6366291,-1.0330983,0.2289449,2.3503509,-1.2085868,-1.256553,-1.1972039,-1.5978926,-0.62933505,0.7163926,0.76577204,1.0644873,-1.6108972,1.3952029,-1.2177217,1.0181938,1.8435781,1.5793514,-0.25343314
cell_62,1.9228861,0.106747985,-1.9481555,-0.5896286,-1.7632395,-0.6939748,-0.25618285,0.6706736,-0.62486064,-0.515409,1.3329006,0.027911633,-0.7070733,0.5560419,0.34676504,-0.043368153,-0.43770778,-0.5566248,0.38104844,-0.08002907,-0.36786872,1.7187808,0.44402522,-0.8163412,0.38019487,-2.193519,-0.6199062,0.9559093,-0.271652,-0.7340108,-0.7314314,1.1322436,0.41710216,-0.4711643,-0.31878147,0.9769864,1.9774909,1.480061,0.43764928,-1.2974466,-0.599804,-1.2439437,-1.1854646,1.1132075,0.38221878,-0.1807324,0.73635614,-0.4993506,2.1621642,0.12325485,-2.1034286,0.9155557,-0.7181885,0.948897,1.0373124,0.3748142,1.319103,-2.1591284,-1.1777942,0.6429922,-0.68433857,-0.21540338,0.7675953,0.7561686
cell_63,1.9667509,-0.19437796,0.024380296,0.65940785,1.0820119,-1.9395865,-1.5671763,1.2658193,0.6262679,-0.06220305,1.0710732,1.0501117,-0.011279006,-0.79151046,1.3652635,1.348248,-0.19649507,-0.08574322,1.2424977,1.0020543,-0.030509219,0.47305086,0.77206695,-0.0020963699,-1.4848722,-0.7131504,-1.2634822,-0.5970155,-0.009287924,-0.6519424,2.0843718,-0.56740093,0.68833905,-2.2594233,-0.7137688,0.21376926,1.2292511,-1.7568616,1.4651606,-0.55746967,0.12437383,-0.49851888,0.026809603,-0.48765978,-0.4697555,0.38252163,-1.5377488,-0.9966208,-0.70543855,0.34954655,0.5976892,-0.65037143,0.30356044,1.2939655,0.2831628,-0.2211938,-0.9546702,-0.25987718,1.4705266,0.9775865,0.5706036,-1.1204904,1.6292275,0.50941116
cell_64,1.4948072,-1.4430871,0.5699551,1.702362,0.8548409,-1.569897,-1.8126334,0.92215335,1.6632378,1.2426752,2.159039,1.1535311,-1.1408291,-1.3094523,1.1541792,1.2319671,-1.3217449,-0.33835614,1.3395331,0.10998311,0.9226146,-0.922359,0.1886698,-0.51567864,-1.483597,-1.3586105,-1.1567681,-0.8647878,1.0873404,-0.73109484,1.7114161,1.312942,-1.1447204,-0.8711866,-0.52373993,0.6315311,1.1167895,-1.4927524,1.255008,-0.50545704,0.5262037,-0.51118356,0.65448415,-0.98113835,-1.73205,0.67662174,-1.4238931,-1.5048875,-1.209562,1.1805236,1.1622497,-0.8265544,0.71046275,1.4005909,0.75779176,-0.66214556,0.043495893,0.50773,0.5756327,0.7970667,0.69724387,-1.3257098,1.5910971,0.6708579
