,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
cell_31,1.0807321,2.2571542,-0.29295024,-0.7730176,0.59998965,-0.48972827,-0.78224474,-1.8241006,1.2895861,-2.4511874,-0.08312029,1.3681628,-1.4262426,0.7400933,-0.81218594,-1.3970903,0.71608615,-1.5251336,1.554615,0.029901266,0.0034566522,0.5676472,-0.6236561,-1.2705281,-0.121512756,-0.35205868,0.8253658,-1.0531157,-0.28434396,1.0853405,1.0938618,-0.7549719,-1.8142508,0.044415444,-1.2131569,-0.56606567,0.60592914,1.0936598,-1.3622556,-0.067252986,0.6581943,-1.0621772,0.10237639,0.958435,-1.3189046,-1.8890411,-2.1630242,-0.3001756,1.9767653,-2.197513,-1.4313986,0.60991347,-0.7593343,-1.5041206,-1.0723897,0.3002289,-0.17974865,1.5540844,0.9243024,1.42774,-1.6618943,-0.6258717,-0.9469219,1.8218561
cell_32,-0.7291661,1.2439275,-0.97940296,0.99229306,-0.9293988,-0.4485644,1.0232022,-1.7308369,-0.77846324,0.13655923,2.1452138,0.13765319,0.22262105,1.8197329,-0.6698856,0.9747518,-0.86118454,-0.83652085,1.902269,-2.03279,1.4133425,0.79968274,0.98283374,0.4115082,0.2627243,0.57093334,-1.283755,-1.0575389,0.4673781,1.1966778,-0.8899057,-1.3921549,0.72883797,-1.3113134,-0.44219336,0.59120387,1.0979301,-1.1057425,1.130698,1.6883067,-0.49162674,-1.2283679,-1.7607177,1.3283409,-0.36413246,-1.4065217,-0.703295,-1.6636976,1.3723991,0.53581244,1.1544535,1.0408633,0.1523304,-0.067205474,-1.0953739,0.7309388,0.9924028,-1.2786981,-0.36017597,1.2295659,-0.6587957,-1.0674835,1.1712171,-0.15096438
cell_33,0.2744919,1.2697911,-2.3395593,-0.45090908,0.73630613,1.5939229,1.4183954,-3.1952584,0.70151836,-2.8401775,1.9672424,0.29496834,-0.22231063,-0.26974,-1.3489667,-2.9685426,2.1808214,0.102173544,-0.16166872,-2.116665,-2.3166142,-1.924968,-1.2824267,-1.8450042,-2.5029652,1.9329078,1.7666656,-0.4049434,-3.6145663,1.0088795,1.1464064,-0.3768756,-1.7357042,-0.78366965,1.6214617,1.6624832,-1.4029235,0.15996622,0.26319128,1.7107251,-2.54447,1.1407218,-1.008421,-0.82582164,-1.2732568,-2.4260256,-1.9070511,-0.49715912,0.7262237,-2.4783983,-0.24309503,-1.1378616,-2.1599016,1.4055206,0.6851556,0.67371845,2.2539299,1.4078789,-1.2750467,1.2249042,-2.022131,-1.4569366,-0.47343904,1.3592266
cell_34,-0.9210139,0.9293185,-1.039764,0.74637944,-0.6608182,-1.2369583,0.8097594,-1.5305744,-0.98708105,-0.4488077,1.697909,0.24116111,0.3677767,1.5606804,-0.31549975,0.96280324,-0.91795164,-1.2283851,1.967365,-2.0383089,1.0054784,1.1200168,0.4415038,1.1621093,0.32216704,0.8615177,-0.92222947,-1.4814787,0.08585164,1.0333074,-1.1059458,-1.9083099,-0.058398914,-0.79075545,-1.2469392,0.20117041,1.611372,-0.85900235,0.7683363,1.7504687,-0.54261166,-1.0953909,-1.0982103,1.0671332,0.17069289,-1.4424666,-1.481087,-1.3964332,1.411576,0.40024114,1.9230545,1.2751893,0.23430923,0.040109403,-1.4482057,0.36012736,1.0942858,-1.0871202,-0.7171915,1.2732584,-0.8948266,-1.3811094,0.72224236,0.049482197
cell_35,1.7094209,1.2292932,0.9177419,-0.9310276,0.37527832,-0.627013,-1.2474929,-1.5162692,1.1835871,-1.6008863,-0.9618166,1.5262666,-1.7594832,0.92740816,-1.1349742,-0.42011797,1.2631063,-1.2834914,1.4934952,0.4719658,1.2581658,1.1559184,-0.81282353,-1.0295228,-0.2850676,-0.35672358,1.0528544,-1.9535677,0.37084028,0.6413624,0.796015,-1.7501928,-1.5594226,0.53782386,-1.2004282,-0.8515636,1.3578422,1.5152248,-0.7805708,0.064349234,0.9965314,-0.98309124,-0.02861575,1.2072616,-2.0241117,-1.7477344,-1.8062037,-0.6595875,2.2323766,-1.4883002,-0.53252864,0.9910742,-0.3993475,-1.807091,-0.9490094,0.95378023,-1.1843622,1.694423,1.3023825,0.6275001,-1.0538375,0.2699862,-1.6911913,1.9819129
cell_36,-0.80963117,-1.858505,-0.33321068,-1.0940433,1.524595,1.7830049,-0.78564703,1.3969777,-0.9621806,-1.6475381,-1.4845655,-1.4178131,-1.0511664,2.600784,1.1386359,-0.9527606,-2.2724392,-1.7616544,0.0030576512,-0.81606585,2.2768092,1.6204448,-0.24614358,-1.8335465,-1.2770792,-2.503363,-1.3872108,1.2834195,-2.3995323,0.95756334,-1.6896162,0.62130964,0.9600241,2.3492572,2.1395643,-1.3362987,1.5375565,-1.9996344,-1.9766812,-1.946058,1.9594843,1.0396707,-1.8098488,0.05058912,-2.0295172,-0.8740455,1.4893461,1.7161297,2.2470293,-1.9328685,1.9119171,-1.4164183,2.06629,1.1991023,-1.8012003,-2.1823246,0.6590524,-1.7752979,2.7571955,-1.7060912,1.0031989,-1.6040738,-0.99969745,-1.7353883
cell_37,-1.2510263,-1.1305065,1.372322,-0.93824816,1.4464669,-0.5168554,-1.8278883,1.2875142,1.6009245,0.2780399,-0.4445206,-1.0120836,-1.6838833,1.2892587,1.0609149,1.6070575,1.1190469,1.0787932,0.5946646,-2.2023098,-0.60293037,1.1280404,-0.7424529,1.8362736,0.56077015,-1.8390973,0.5068946,1.3387337,0.25879136,-0.43128002,0.8476929,0.92412674,-1.9272267,-1.1924398,-1.396825,0.6739183,-0.98173547,-1.752159,-1.211858,1.6706927,-0.71199757,-1.6275288,0.53157455,0.9771806,-1.5960803,-1.1251764,0.489286,0.5659661,-0.14844637,-1.7966123,-0.5517382,-1.2229294,-1.6907817,-2.13594,-1.2497821,0.9593122,2.1899974,1.1320021,-0.39048797,-0.21374765,-1.7613102,-1.2259932,1.0880935,-0.7852041
cell_38,1.4845731,-1.5535038,-0.4588639,0.97003514,-0.42701563,0.63559735,-1.5022821,1.1932193,1.8252336,-2.1441073,2.1153975,1.6647927,-2.392811,1.6474195,1.5066876,-2.024122,1.2739009,2.4694746,1.3643899,-1.4841915,-1.5497304,1.1294193,1.3792052,1.4170673,-1.2123808,1.15501,-0.0011067241,1.6037433,-1.9961572,-0.78444254,-0.94306016,0.08642694,-1.8539531,0.82375646,-2.289258,2.0768886,0.67419726,-0.45111477,1.5812061,-1.1440635,0.6573506,-1.1476282,1.2890224,2.1049304,0.6863017,1.4617643,-1.6576343,-1.0484053,1.0065099,-2.0912108,2.6374817,0.71147674,-1.7159352,0.56364584,-2.3546653,-0.93039227,-0.44697276,-1.0043534,0.6183185,1.1237973,1.6972076,-1.4318324,2.1260495,1.9688878
cell_39,-0.7876103,1.1321065,-1.3562977,0.8812294,-1.3590841,-0.5312125,1.134257,-0.97179973,-0.7579932,0.8198155,2.508366,0.60060257,0.76745343,1.4613088,-0.8032327,0.1626535,-0.37115198,-1.3129846,2.0968497,-1.14265,1.0838845,0.78333634,1.811096,-1.4573846,0.06603983,-0.189095,-1.0839126,-1.4322343,0.736265,1.670455,-1.2380083,-1.0799136,1.2380546,-1.4159107,0.21248075,-0.018373087,0.94909775,-1.1588755,0.8945283,1.8080363,-1.1349313,-1.7320539,-1.9473289,0.8393651,-0.090209335,-1.8986384,-0.9584092,-0.22406495,1.9917519,0.97633207,-0.4012577,0.47569638,0.21595626,0.73887545,-0.23240024,0.8857558,1.1314768,-0.62191206,-0.5129512,0.97545046,-0.53477496,-0.2486656,0.6611681,-0.8766562
cell_40,-1.5139214,1.5630494,1.1823025,-0.2752021,0.14603606,0.98283005,-1.2181772,0.7605938,-0.13152511,-1.23695,0.30083305,1.4766407,-2.0089412,-1.5807071,0.92476356,-0.892388,-1.269145,-1.8172504,-1.2028428,1.1273433,-2.049239,1.5126565,0.9829052,1.0812619,-1.7960758,0.12834138,-0.90197176,1.0031946,-1.6708331,1.2056046,-0.75050056,-1.6514755,-1.6968521,0.9956523,-1.1938043,0.60939455,-1.1552519,0.29926983,-0.7916819,1.5721505,1.2986704,-1.8071246,-0.2302455,-0.90035427,1.1252615,-1.4283136,0.7895032,-1.0218763,0.26317394,-1.8703151,-0.6626406,1.2552525,-1.6363811,-1.5914494,0.70523006,-1.3693184,1.6130866,-1.5566342,1.526114,1.5690701,0.11798239,-0.26921472,-1.4529172,-0.87457347
cell_41,-0.41783953,-0.5805573,0.5899278,-0.89993846,1.3243284,-1.1163745,-1.4016982,1.4578674,1.2547495,0.48079202,-0.8515605,-1.2516837,-1.8893689,0.56636417,1.472369,0.38212648,0.3807872,1.0732282,-0.21358396,-1.761616,-1.3082657,1.535869,-0.4684605,1.6903181,0.58559173,-1.5441389,1.1911937,1.4432598,0.7806883,-0.91613114,1.6449276,0.42239067,-1.8812897,-1.4182469,-1.2632062,1.1900961,-1.2243043,-1.2914537,-1.1301844,1.5529767,-1.265151,-1.6775689,0.79103065,1.6246574,-1.6422166,-1.6356251,1.5088071,1.1050779,-0.85618645,-1.4323083,-0.8428017,-0.560568,-1.2218125,-1.3992677,-1.1332664,1.014985,1.4429828,0.9454363,-0.2676164,0.023471829,-1.029757,-1.381899,1.0884087,-0.38516158
cell_42,-1.7698333,0.26099288,-1.4362618,1.4720911,2.8176413,0.71550024,-1.9951282,0.8212788,0.8749373,-0.25309464,3.4651392,-2.7839363,-2.053135,-1.7052395,-1.8693962,2.2801986,1.2796984,-0.8700869,1.3347397,0.353343,-2.770182,-1.9590816,-1.5663763,1.4436874,-0.78539836,-2.46866,-1.4959652,-0.42121482,-3.1180696,-3.0539985,-1.6713871,0.95643026,-2.4455178,-2.441414,1.9271939,-3.4333065,2.8962445,-0.50152045,2.0401702,2.797152,1.9007876,0.808937,1.3681502,1.9041568,2.1630943,-2.5122638,-2.7500367,3.2495487,2.1446698,-0.90585315,2.0307827,0.69185066,-2.3335857,-2.6669786,0.9588536,-0.95100933,2.001658,0.42939863,-0.32622734,-0.7865127,0.8214365,3.0871754,-1.3204887,0.34690076
cell_43,-0.16261628,1.0201008,-1.2858075,0.6351835,0.22577018,-0.5752683,0.8036947,-1.6619397,-0.40839538,-0.7887695,1.3271552,-0.07967527,0.39280048,1.2310444,-0.84826154,1.0863345,-0.73548603,-0.94002426,1.0867435,-2.1656253,1.3514255,0.6902306,0.029755086,1.3011078,0.6284326,1.1764104,-0.17415887,-1.4685658,1.0007908,0.90442497,-0.38065872,-2.1182222,-0.18675078,-0.577663,-1.2547193,0.27178824,1.930014,-0.54767114,0.9393947,1.1028677,-0.7395805,-0.39598832,-1.1347315,1.7956786,0.044690877,-1.7009891,-0.8921942,-2.0110488,0.931254,0.69681036,2.2848291,0.93966436,0.9403444,0.104475945,-1.7202299,0.39813268,0.7326398,-1.6950445,-0.2845977,1.7288804,-0.7731308,-1.4165511,0.3134212,0.76359475
cell_44,1.2966052,-0.34030584,0.20792824,0.91760546,0.13514814,0.3555638,-1.5393425,0.66026807,1.2479398,-1.7346478,1.1524707,1.0103973,-2.5952163,0.27915695,1.625802,-2.2438514,0.48275506,0.6464634,0.45708933,-0.28051782,-1.7316812,0.71518147,1.8013134,1.1284659,-1.7101821,1.1714232,0.6207036,0.2737344,-0.81910545,0.47026494,-0.31549767,-1.0178002,-2.621717,0.7962392,-1.9826454,2.0498128,0.021418959,0.24060437,0.23725367,-0.6428274,1.7796966,-1.4507644,1.0676693,0.8076294,0.5702801,-0.33030778,0.44432864,-0.32656938,0.31754684,-2.0804186,-0.10891913,0.8617404,-1.9345703,-0.596154,-1.3433207,-1.2529619,-0.5639673,-0.80736154,1.8905197,0.80872035,1.1646299,-1.0326996,-0.060778297,1.1643603
cell_45,1.3318299,1.6735839,1.4695231,-0.9079851,0.44400403,-0.5921694,-1.2439708,-1.1056924,0.6982239,-1.8830383,-0.7420334,1.5131103,-1.6975328,0.9798556,-0.55933857,-0.91328037,0.75750077,-1.9445457,1.9763856,0.33932954,0.38723975,1.2713588,-0.37937456,-1.0860896,0.38353443,-0.1609427,0.7701938,-1.363177,-0.1296657,1.109939,0.1282467,-1.9492707,-1.4691992,0.6122085,-2.0105443,-0.8577095,0.9613355,1.6326661,-1.1974614,-0.43334693,1.1079068,-1.8846177,0.2630064,1.6027746,-1.6380458,-1.7214854,-1.3035421,-0.10112083,1.8254589,-1.7439067,-0.8227548,1.1480544,-0.113006845,-1.513941,-1.4987142,0.663118,-1.0395787,1.2199774,1.9042718,0.49404764,-1.365863,-0.20281963,-0.97162366,1.66484
cell_46,-0.101616874,2.3733552,0.6897888,0.17424369,-0.15527326,-1.495078,-0.1803793,-1.2909634,0.37714756,-1.4060688,-0.22663368,1.3192644,-0.6308472,1.0619204,0.25397038,-0.67614365,-0.5675288,-1.6460603,0.5015719,0.09391799,-0.059713237,1.5550684,0.09449206,0.009693921,0.73787093,0.22335485,-0.15522571,-1.0007178,0.30490544,1.9307954,-0.9201157,-2.1585314,-0.7569483,0.29712766,-2.5909119,-0.18064752,0.21690816,0.86738944,0.0782111,0.6461816,0.5375739,-1.561136,0.31510422,1.4936898,0.64191735,-1.4866575,-1.1399503,-0.9483526,1.3379805,-0.940343,0.19856468,1.6828725,0.755009,-0.80481803,-1.3821831,0.12516172,0.2008025,-0.7504467,0.7444817,0.890064,-0.87895143,-1.1028512,-0.8164995,0.46246573
cell_47,0.55312175,1.0649279,0.14506422,1.48368,-1.3487134,-0.09360123,1.1864959,0.08549503,1.8298666,-2.0121372,-0.44108772,-0.89081347,-2.1390774,-0.47405344,1.6228074,0.09054266,-1.9766662,-0.50613475,-0.3439362,0.76590705,0.32088453,-0.2381568,-0.7262804,1.0429673,-2.3086991,-2.4277077,0.805581,-0.15992212,0.7164161,-1.1720452,1.1812,-0.6993404,-1.0175427,-0.6296707,1.0454162,0.5709935,-1.401824,-0.81946933,1.5023726,-0.26775005,0.5202741,0.117180526,0.20244613,0.602107,-0.33403665,1.5731642,0.7904244,-0.50901103,-0.8092713,0.87638474,0.7505088,0.76117235,0.549788,-1.9090447,-0.54613566,-1.5655017,-0.28101805,-0.5675962,1.97711,1.6893249,-1.1126359,-1.8153092,-0.6161256,1.6244204
cell_48,-0.7941475,2.579021,0.9238955,-0.6119626,0.45919806,0.66070604,-0.78968143,0.35811323,-0.009594902,-0.61964595,1.0377461,1.7038149,-1.5925478,-1.1577637,0.061434865,-1.9054172,-1.4753555,-2.1992624,-0.68239915,1.3417107,-0.5241212,0.8756075,0.15852502,0.047288507,-1.0718493,0.96932256,-0.3348686,0.9710681,-1.1486934,0.7669934,-1.0520741,-1.5191315,-0.87530017,1.5465741,-1.0764661,-0.2553201,-0.6392261,1.6336225,-1.401112,1.7241571,1.1741905,-1.8595084,0.55528134,-0.11846829,0.9846327,-1.4555461,0.1798909,-1.4155519,0.86864036,-1.3677442,-1.1135118,1.4878476,-1.4096539,-2.2465782,0.18435588,-0.8029982,0.40603203,-1.4860507,1.9644346,1.3185071,-0.22807872,0.30204946,-1.9782972,-0.51154274
cell_49,-1.0412526,-0.5349084,1.1062481,-0.614317,1.1663257,-0.6951783,-2.2398458,0.9273621,1.3005307,0.48364425,-0.24795017,-0.9623398,-1.8441336,1.3198918,1.0397823,1.461167,1.4060066,1.0887146,0.67579997,-2.3796172,-1.5020821,0.7625195,-0.6095174,1.3785888,1.129441,-2.065745,0.8790534,1.2587423,0.9131056,-0.85590583,0.7272426,0.7258523,-1.9109738,-1.1005334,-1.2389117,1.3559705,-0.42765623,-1.2807406,-1.2117404,1.6578515,-1.3049096,-1.6925719,0.3326347,1.4478736,-2.09684,-0.87418044,0.8465447,0.35218877,-0.26439553,-1.7497797,-0.75265735,-1.4595361,-2.1567569,-2.1413438,-1.3427905,0.9120976,1.7176557,1.113906,-0.90647304,-0.3675107,-1.6338143,-1.1525158,1.3177904,-0.07095873
cell_50,-1.3767649,1.0359534,-1.3082364,1.3522189,-0.62499124,-0.09128462,1.3925456,-1.5596426,-0.7616355,0.7145679,2.763445,0.6329612,0.33194065,1.8220142,-1.2095606,0.37289974,-0.74637926,-1.0771153,2.0483959,-1.593117,0.8849279,0.8280816,1.7299614,-0.33196592,-0.2829343,-0.5531664,-2.3972573,-1.081209,0.4001227,1.7499073,-1.2392007,-1.1782486,0.7718107,-1.1691151,0.5088627,0.27019414,0.874462,-1.6611503,0.6463008,1.931001,-0.7157255,-2.2962537,-1.7852513,0.2243811,-0.5476876,-1.3655493,-0.6404017,-1.306475,2.171053,0.3118279,-0.6011927,0.7884555,-0.30100358,-0.27832207,-0.2966444,0.6269461,1.1965989,-0.9376131,-0.62011087,0.40149313,0.23264344,-0.77071404,1.1150975,-0.022351176
cell_51,2.0692368,-1.7322264,-1.1015081,1.1879383,-0.63381946,0.024822354,-1.3378737,1.1048882,2.0998924,-2.3627741,2.0213728,1.0553722,-1.253466,1.5610614,2.1386695,-1.3984884,1.515903,1.691692,1.5650667,-1.6422775,-1.8945053,1.0197985,1.3353627,1.1362661,-1.1409994,1.6658642,0.2772081,1.2731975,-1.84823,-1.5107274,-0.5667411,0.82336843,-2.0164883,0.5947049,-2.0598533,1.9771905,1.1979823,-0.1197288,1.9836286,-1.4017042,0.67281854,-1.670305,0.5643565,2.3537288,1.2278695,1.9757193,-1.652033,-0.9087564,1.2670192,-1.7849262,2.664752,0.3965811,-1.4344343,0.51285744,-2.0703664,-1.0502133,-1.046713,-0.5975434,0.7102985,1.0501708,1.4204468,-1.1783398,1.6791631,2.0782797
cell_52,0.971295,1.1459633,-1.021953,0.8675895,-0.71063215,0.61943674,0.2063112,0.73803455,0.9026084,-1.6497562,0.13984637,1.0498323,-2.1920598,-0.14668298,1.6998466,-0.2862899,-0.30378145,-0.27556297,-0.096660905,-0.7363908,-1.1304911,-0.28439143,-0.011868127,0.6164167,-1.3919227,-0.09481236,0.38934737,0.2522465,-0.3298721,-0.8968077,-0.6399237,-0.8132808,-1.0066941,-0.10250935,-1.0096431,1.4359647,-0.6902158,-0.041901477,1.0126954,-0.2934224,0.56233925,-0.00047171116,0.86445874,1.3599564,0.20369545,1.3042982,0.37239838,-1.5145683,-0.05063106,-0.26758385,1.2506374,1.2448943,0.46615076,-1.6206391,-1.4888474,-1.2519437,-1.4199979,-1.2594328,1.6444948,1.9533088,0.24857202,-0.89523906,-0.14226624,1.6143179
cell_53,1.3544816,1.0831591,-0.5854348,0.57697546,-0.39941376,-0.44791237,0.55041796,1.1831146,0.93275154,-2.0022984,0.27089512,-0.9109314,-1.5355064,-0.50260025,1.2712994,-0.5877892,-0.42289522,-0.16020754,-0.8122422,-0.21487655,-0.024701208,-0.36447963,-0.71062994,1.1989342,-1.8429028,-1.6127658,0.5387584,-0.48664182,-0.073877394,-1.2729667,0.99863744,-0.9026697,-1.9305868,-1.6692686,0.42905414,0.8344904,-0.7963251,-0.4759051,1.1859097,-0.9496766,0.34208113,0.6666689,0.96082515,1.3068416,0.5495106,0.5202163,0.5080774,-1.9792811,-0.83615744,-0.18387857,0.9665158,1.1166626,0.17107779,-1.8970078,-1.5656227,-1.3607708,-1.1502382,-1.0387542,0.90754515,1.4126366,-0.87427855,-1.0893229,-1.0913981,1.6906602
cell_54,1.2326626,1.5318253,1.1449468,-1.0460168,1.043374,-0.13601801,-0.8545283,-1.4854969,1.2004793,-2.1258519,-0.3456648,1.8269126,-1.1986862,1.1388016,-1.3556436,-0.51140654,0.7022109,-1.6223925,1.2097038,0.49204856,0.28382608,1.5046881,-0.42462373,-1.4181706,0.47413856,0.59624064,-0.4641698,-1.4766705,-0.1313765,0.99355906,0.25726515,-1.7544875,-1.3862667,1.2857066,-1.3637016,-1.5018632,1.7371972,1.9236392,-0.90976036,-0.06875762,0.8161476,-1.6649556,0.122096434,1.4100345,-1.6554948,-1.1863594,-1.8973058,-0.8388604,2.4724994,-1.7310393,-0.68010485,1.144184,0.15197347,-1.4632418,-1.5113015,0.70032084,-0.39484873,0.7825537,1.9390082,0.711905,-1.4718268,0.23624578,-1.8467364,1.1801211
cell_55,1.7181692,0.8606978,-0.77811027,0.70036626,-1.1136458,0.10229519,0.46884263,0.85032815,2.1671574,-2.804803,0.23847818,0.3091704,-2.5209386,-0.16770345,1.6940742,-0.6139571,-0.37671632,-0.1845192,-0.10411376,-0.7726752,0.012818329,-0.2465947,-0.054923773,1.0385569,-1.721313,-1.6367528,0.7971531,-0.6772498,-0.3049175,-1.1426679,0.336305,-0.5299703,-1.4509754,-0.5867571,0.14147443,1.6943842,-0.21722369,-0.08903992,1.8310398,-1.3000766,0.87314284,0.54350156,0.8231204,1.1175151,-0.28377742,2.2284458,0.6622149,-0.80750895,-0.85992336,-0.2313201,1.2300826,1.4206535,1.0719048,-1.8279037,-1.4821078,-1.4192853,-1.6311868,-0.8811629,1.8225895,2.0717757,-0.73233455,-1.6190655,-0.7219192,2.1552958
cell_56,1.4835448,-1.8449087,2.11026,-1.5597458,-0.065201454,1.4604245,0.28567725,-0.44226456,-1.9495275,-0.65857345,-0.055812508,-2.029945,0.56060016,1.3050636,1.523879,1.4531939,1.197557,0.654982,1.3930316,-1.5982153,1.8003838,0.65662456,0.9710431,0.7662092,-2.704647,-1.3780212,-2.2733068,-1.7857699,-2.2364686,-0.6174304,0.6052522,0.7983736,-2.0634828,1.3417985,2.304988,-0.33726072,1.4683075,-2.7435217,-1.301739,-0.31454903,-1.6448708,0.7966302,-2.7055354,-1.3476307,1.0131824,-1.7704,0.6430037,-0.8895222,-0.580545,-1.8513386,-0.59796715,1.35628,-0.06879147,-0.893357,1.2801595,0.5161208,1.0340517,-0.6079717,1.8875425,0.42009085,2.0209737,1.0115328,0.6298822,2.2860463
cell_57,0.35624093,1.2051657,-0.6851316,1.8791577,-1.1065304,-0.39062765,1.5187994,0.11050771,1.5576755,-1.7189938,-0.64875466,-0.70892483,-1.2716701,-0.20676918,1.7895906,0.4250595,-1.7464736,-1.1285685,-0.50066125,-0.16644281,-0.20616287,-0.21656309,-0.69870025,1.0952,-1.860335,-1.9213694,0.46244222,0.07783908,0.9150106,-1.4270803,0.95106685,-1.0539411,-0.49489602,-0.70485735,1.4201813,1.1964297,-1.1627139,-0.8178687,1.3693992,-0.027736016,0.5199543,0.23488018,0.4440992,0.9253233,0.063775994,1.7162193,1.0017384,-0.68164676,-0.7548105,1.2561616,0.68176615,1.2573147,1.2980027,-1.5202196,-0.21361935,-1.8771626,-0.5208757,-0.6999804,1.6047475,1.9032133,-1.0013003,-1.8146962,-0.13935348,1.1441258
cell_58,0.9240558,1.0190258,-0.7028106,1.1233504,-0.36100402,-0.9286658,0.8154878,0.97164345,1.6236802,-1.2665465,0.17089318,-0.8385251,-1.884301,-0.4885675,1.4353371,-1.2036598,-0.9893166,-0.58819616,-0.61827284,-0.31355125,-0.017063264,-0.8524444,-0.37876362,1.3042655,-1.2865319,-1.2828097,0.6483924,-0.65486825,0.6088141,-1.2138128,1.3617951,-1.3963301,-1.5594969,-1.0299164,1.0020094,0.6597272,-0.858181,-0.6501001,0.8400098,-0.5898785,0.52708256,0.7885546,1.0758717,1.1078198,-0.12058753,0.7715136,1.3110034,-1.5461867,-1.0869995,0.44569153,0.6703917,1.3194472,0.36504215,-1.6136484,-1.6394613,-1.0557716,-0.9027949,-1.4767354,0.9503461,0.71307963,-0.8920798,-1.3294928,-0.82165515,1.3813576
cell_59,-1.5206488,1.767924,0.7862463,-1.1312101,-0.92872244,1.89777,1.1750114,-1.5598942,1.6586288,-1.4278126,2.3897982,1.4494679,1.0636636,1.3572047,0.5623832,-1.7295938,-1.6246549,1.1311355,0.51810265,-1.7296425,1.4081885,-1.1772828,-1.4850451,-1.3894074,0.40674767,-1.1903287,-1.2781336,2.1437097,-2.2272964,-1.7710178,-0.32590747,0.91492426,0.812921,0.5889874,1.0736783,-1.7537262,0.030133247,1.4608474,-1.00293,2.475768,-1.7058512,-1.2781831,0.42021883,1.6191607,1.2913965,1.0689187,0.40077633,-1.5783328,-0.7046321,-1.7442354,1.7410675,1.177371,-1.5969036,-2.0906074,-1.0430231,1.0419624,-0.31027862,-1.1624331,0.96688765,-0.58259416,-2.532224,1.4279205,-1.8821505,-1.5454042
cell_60,1.9625674,1.5848391,2.2610898,-1.6651446,0.31558478,-2.045689,3.088085,2.3492076,1.778996,-2.5622709,-0.45185465,-0.6028805,1.0346942,0.45000768,1.3527513,-1.5015806,1.9782209,2.209117,-1.2101846,0.85538,1.2726066,-0.7680917,2.7553496,-2.269452,-0.1825275,-0.7554771,-3.1292298,1.3224849,-3.4344187,-0.30750802,-2.7300537,-2.236962,-2.559947,-0.038574487,2.083744,0.41569835,-1.553535,-2.7493365,1.3807153,-0.5260618,1.6059362,-2.3011785,-2.141733,-1.0591115,-1.535112,0.48169333,-1.8609588,3.5255332,1.6266053,-1.7481605,1.9827696,1.3132148,2.688463,1.8769222,1.781064,1.7649107,3.5995533,3.3584642,-0.75334406,-1.3124095,1.1079998,2.2066312,-0.30098012,-0.5677664
cell_61,-1.1546113,-0.5205154,1.5195532,-1.22369,1.8637683,-0.8659076,-1.5975612,0.5872321,0.9924045,0.38313866,-0.8611983,-1.023363,-2.093937,1.4288126,1.064916,0.08875543,0.4749968,1.1173615,0.29698807,-1.6541264,-0.82366693,1.4033449,-0.7767449,1.5698879,0.896367,-1.3641535,0.39220297,1.1008487,0.28414887,-0.81697357,0.90902674,0.35265687,-1.6154735,-1.0168271,-1.2989699,0.8487453,-1.173125,-1.2850071,-1.0476773,1.5575454,-0.55410683,-1.5485998,0.7654969,1.7573941,-1.2581923,-1.6197293,1.0822797,0.7637173,-0.5882202,-1.940095,-0.9159185,-1.0175523,-1.6682531,-2.1696181,-1.4567127,0.71394104,1.3550453,0.975899,0.16225868,-0.20244937,-1.7284448,-1.6709594,1.4013438,-0.46823183
cell_62,1.7961612,0.67582107,-0.8065969,0.8542795,0.03720832,-0.96991855,0.69442683,0.983208,1.4097544,-2.3779085,-0.25028333,-1.0264562,-1.073146,-0.4307373,1.9143453,-1.2416849,-0.5966796,-0.16291708,-0.7236445,1.0914465,0.25375447,-0.17717846,-0.32137975,1.1672451,-2.2100716,-1.2651908,0.647224,-0.061948985,-0.33059782,-0.62278706,0.73563945,-1.4266628,-2.4824317,-0.82663155,0.5676212,1.6798933,-0.4720931,-0.05127749,1.0608313,-1.0111662,0.7433878,0.7667191,0.67980194,0.7200402,-0.02024994,1.1889004,1.1384773,-1.6881765,-0.9725123,-0.46952337,1.1476336,1.3580133,0.10369862,-1.445621,-1.4573901,-1.5313244,-1.5116594,-1.0821646,1.1407471,0.85942227,-0.8009938,-1.2864063,-0.80872923,1.6683023
